"levelIndex","temp","xpPerLevel","reward","rewardQty","premium","notes","notes2"
28,"29",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
28,"29",0,"settings/itemflav/weapon_skin/tripletake/rare_v21_rebelbiker.rpak",1,false,"",""
29,"30",10,"settings/itemflav/xp_boost/battlepass_season12.rpak",1,true,"",""
29,"30",0,"settings/itemflav/gcard_tracker/gibraltar/season12_wins.rpak",1,false,"",""
30,"31",10,"settings/itemflav/emote_icon/ash/epic_v21_ash_11.rpak",1,true,"",""
30,"31",0,"settings/itemflav/gcard_tracker/gibraltar/season12_kills.rpak",1,false,"",""
31,"32",10,"settings/itemflav/character_kill_quip/ash/s12bp_rare_01.rpak",1,true,"",""
31,"32",0,"settings/itemflav/gcard_tracker/ash/season12_wins.rpak",1,false,"",""
32,"33",10,"settings/itemflav/weapon_charm/charm_apex_asset_v21_char_ash_rebelbiker01.rpak",1,true,"",""
32,"33",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
33,"34",10,"settings/itemflav/weapon_skin/r97/rare_v21_rebelbiker.rpak",1,true,"",""
33,"34",0,"settings/itemflav/gcard_tracker/ash/season12_kills.rpak",1,false,"",""
34,"35",10,"settings/itemflav/gcard_frame/ash/epic_rebelbiker.rpak",1,true,"",""
34,"35",0,"settings/itemflav/gcard_tracker/fuse/season12_wins.rpak",1,false,"",""
35,"36",10,"settings/itemflav/emote_icon/horizon/epic_v21_horizon_08.rpak",1,true,"",""
35,"36",0,"settings/itemflav/gcard_tracker/fuse/season12_kills.rpak",1,false,"",""
36,"37",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
36,"37",0,"settings/itemflav/weapon_skin/sentinel/rare_v21_rebelbiker.rpak",1,false,"",""
37,"38",10,"settings/itemflav/xp_boost/battlepass_season12.rpak",1,true,"",""
37,"38",0,"settings/itemflav/gcard_tracker/wraith/season12_wins.rpak",1,false,"",""
38,"39",10,"settings/itemflav/character_kill_quip/lifeline/s12bp_rare_01.rpak",1,true,"",""
38,"39",0,"settings/itemflav/gcard_tracker/wraith/season12_kills.rpak",1,false,"",""
39,"40",10,"settings/itemflav/weapon_charm/charm_apex_asset_v21_char_lifeline_rebelbiker01.rpak",1,true,"",""
39,"40",0,"settings/itemflav/gcard_tracker/horizon/season12_wins.rpak",1,false,"",""
40,"41",10,"settings/itemflav/weapon_skin/wingman/rare_v21_rebelbiker.rpak",1,true,"",""
40,"41",0,"settings/itemflav/weapon_skin/chargerifle/rare_v21_rebelbiker.rpak",1,false,"",""
41,"42",10,"settings/itemflav/gcard_frame/lifeline/epic_rebelbiker.rpak",1,true,"",""
41,"42",0,"settings/itemflav/gcard_tracker/horizon/season12_kills.rpak",1,false,"",""
42,"43",10,"settings/itemflav/emote_icon/lifeline/epic_v21_lifeline_04.rpak",1,true,"",""
42,"43",0,"settings/itemflav/gcard_tracker/lifeline/season12_wins.rpak",1,false,"",""
43,"44",10,"settings/itemflav/emote_icon/octane/epic_v21_octane_04.rpak",1,true,"",""
43,"44",0,"settings/itemflav/gcard_tracker/lifeline/season12_kills.rpak",1,false,"",""
44,"45",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
44,"45",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
45,"46",10,"settings/itemflav/xp_boost/battlepass_season12.rpak",1,true,"",""
45,"46",0,"settings/itemflav/gcard_tracker/loba/season12_wins.rpak",1,false,"",""
46,"47",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
46,"47",0,"settings/itemflav/gcard_tracker/loba/season12_kills.rpak",1,false,"",""
47,"48",10,"settings/itemflav/gcard_tracker/loba/s12bp_career_wins.rpak",1,true,"",""
47,"48",0,"settings/itemflav/gcard_tracker/revenant/season12_wins.rpak",1,false,"",""
48,"49",10,"settings/itemflav/gcard_tracker/loba/s12bp_career_kills.rpak",1,true,"",""
48,"49",0,"settings/itemflav/loadscreen/s12bp_04.rpak",1,false,"",""
49,"50",10,"settings/itemflav/character_skin/loba/lgnd_v21_rebelbiker.rpak",1,true,"",""
49,"50",0,"settings/itemflav/gcard_tracker/revenant/season12_kills.rpak",1,false,"",""
50,"51",10,"settings/itemflav/gcard_tracker/loba/s12bp_career_damage_done.rpak",1,true,"",""
50,"51",0,"settings/itemflav/gcard_tracker/octane/season12_wins.rpak",1,false,"",""
51,"52",10,"settings/itemflav/weapon_skin/flatline/rare_v21_rebelbiker.rpak",1,true,"",""
51,"52",0,"settings/itemflav/gcard_tracker/octane/season12_kills.rpak",1,false,"",""
52,"53",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
52,"53",0,"settings/itemflav/character_skin/octane/rare_v21_rebelbiker.rpak",1,false,"",""
53,"54",10,"settings/itemflav/xp_boost/battlepass_season12.rpak",1,true,"",""
53,"54",0,"settings/itemflav/gcard_tracker/caustic/season12_wins.rpak",1,false,"",""
54,"55",10,"settings/itemflav/character_kill_quip/loba/s12bp_rare_01.rpak",1,true,"",""
54,"55",0,"settings/itemflav/gcard_tracker/caustic/season12_kills.rpak",1,false,"",""
55,"56",10,"settings/itemflav/weapon_charm/charm_apex_asset_v21_char_loba_rebelbiker01.rpak",1,true,"",""
55,"56",0,"settings/itemflav/gcard_tracker/mirage/season12_wins.rpak",1,false,"",""
56,"57",10,"settings/itemflav/weapon_skin/r301/rare_v21_rebelbiker.rpak",1,true,"",""
56,"57",0,"settings/itemflav/musicpack/s12bp_madmaggie.rpak",1,false,"",""
57,"58",10,"settings/itemflav/gcard_frame/loba/epic_rebelbiker.rpak",1,true,"",""
57,"58",0,"settings/itemflav/gcard_tracker/mirage/season12_kills.rpak",1,false,"",""
58,"59",10,"settings/itemflav/emote_icon/loba/epic_v21_loba_04.rpak",1,true,"",""
58,"59",0,"settings/itemflav/gcard_tracker/rampart/season12_wins.rpak",1,false,"",""
59,"60",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
59,"60",0,"settings/itemflav/gcard_tracker/rampart/season12_kills.rpak",1,false,"",""
60,"61",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
60,"61",0,"settings/itemflav/weapon_skin/semipistol/rare_v21_rebelbiker.rpak",1,false,"",""
61,"62",10,"settings/itemflav/xp_boost/battlepass_season12.rpak",1,true,"",""
61,"62",0,"settings/itemflav/gcard_tracker/valkyrie/season12_wins.rpak",1,false,"",""
62,"63",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
62,"63",0,"settings/itemflav/gcard_tracker/valkyrie/season12_kills.rpak",1,false,"",""
63,"64",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_rebelbiker_flaming_bikerhelmet01.rpak",1,true,"",""
64,"65",10,"settings/itemflav/weapon_skin/mastiff/rare_v21_rebelbiker.rpak",1,true,"",""
64,"65",0,"settings/itemflav/loadscreen/s12bp_05.rpak",1,false,"",""
65,"66",10,"settings/itemflav/loadscreen/s12bp_06.rpak",1,true,"",""
66,"67",10,"settings/itemflav/character_kill_quip/octane/s12bp_rare_01.rpak",1,true,"",""
67,"68",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
68,"69",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
68,"69",0,"settings/itemflav/weapon_skin/peacekeeper/rare_v21_rebelbiker.rpak",1,false,"",""
69,"70",10,"settings/itemflav/xp_boost/battlepass_season12.rpak",1,true,"",""
69,"70",0,"settings/itemflav/loadscreen/s12bp_07.rpak",1,false,"",""
70,"71",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
71,"72",10,"settings/itemflav/gcard_frame/madmaggie/epic_rebelbiker.rpak",1,true,"",""
72,"73",10,"settings/itemflav/weapon_skin/pdw/rare_v21_rebelbiker.rpak",1,true,"",""
72,"73",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
73,"74",10,"settings/itemflav/gcard_frame/pathfinder/epic_rebelbiker.rpak",1,true,"",""
74,"75",10,"settings/itemflav/character_emote/caustic/epic_punchingbag.rpak",1,true,"",""
75,"76",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
76,"77",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
76,"77",0,"settings/itemflav/emote_icon/fuse/epic_v21_fuse_11.rpak",1,false,"",""
77,"78",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
78,"79",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_rebelbiker_punk_grenade01.rpak",1,true,"",""
79,"80",10,"settings/itemflav/weapon_skin/g7/rare_v21_rebelbiker.rpak",1,true,"",""
80,"81",10,"settings/itemflav/loadscreen/s12bp_08.rpak",1,true,"",""
80,"81",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
81,"82",10,"settings/itemflav/weapon_skin/energy_ar/rare_v21_rebelbiker.rpak",1,true,"",""
82,"83",10,"settings/itemflav/pack/cosmetic_epic.rpak",1,true,"",""
83,"84",10,"settings/itemflav/weapon_skin/car/epicp_v21_rebelbiker.rpak",1,true,"",""
84,"85",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
84,"85",0,"settings/itemflav/weapon_charm/charm_apex_theme_v21_rebelbiker_nessie01.rpak",1,false,"",""
85,"86",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
86,"87",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_rebelbiker_motorcycle_engine01.rpak",1,true,"",""
87,"88",10,"settings/itemflav/weapon_skin/volt/rare_v21_rebelbiker.rpak",1,true,"",""
88,"89",10,"settings/itemflav/gcard_frame/octane/epic_rebelbiker.rpak",1,true,"",""
88,"89",0,"settings/itemflav/grx_currency/premium.rpak",100,false,"",""
89,"90",10,"settings/itemflav/loadscreen/s12bp_09.rpak",1,true,"",""
90,"91",10,"settings/itemflav/character_kill_quip/madmaggie/s12bp_rare_01.rpak",1,true,"",""
91,"92",10,"settings/itemflav/skydive_emote/madmaggie/knifethrow.rpak",1,true,"",""
92,"93",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
92,"93",0,"settings/itemflav/character_kill_quip/fuse/s12bp_rare_01.rpak",1,false,"",""
93,"94",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
94,"95",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
95,"96",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_rebelbiker_mrvn_biker01.rpak",1,true,"",""
96,"97",10,"settings/itemflav/loadscreen/s12bp_10.rpak",1,true,"",""
96,"97",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
97,"98",10,"settings/itemflav/weapon_skin/compound_bow/rare_v21_rebelbiker.rpak",1,true,"",""
98,"99",10,"settings/itemflav/character_emote/bloodhound/epic_wildman.rpak",1,true,"",""
99,"100",10,"settings/itemflav/weapon_skin/hemlok/react_v21_rebelbiker.rpak",1,true,"",""
99,"100",0,"settings/itemflav/grx_currency/premium.rpak",100,false,"",""
100,"101",10,"",0,false,"",""
101,"102",10,"",0,false,"",""
102,"103",10,"",0,false,"",""
103,"104",10,"",0,false,"",""
104,"105",10,"",0,false,"",""
105,"106",10,"",0,false,"",""
106,"107",10,"",0,false,"",""
107,"108",10,"",0,false,"",""
108,"109",10,"",0,false,"",""
109,"110",10,"settings/itemflav/weapon_skin/hemlok/react_v21_rebelbiker_rt01.rpak",1,true,"",""
109,"110",0,"settings/itemflav/gcard_badge/account/season12_bplevel.rpak",1,false,"",""
"int","string","int","asset","int","bool","string","string"
