"levelIndex","temp","xpPerLevel","reward","rewardQty","premium","notes","notes2"
19,"20",10,"settings/itemflav/weapon_skin/pdw/rare_v21_scavenger.rpak",1,true,"",""
19,"20",0,"settings/itemflav/gcard_tracker/ash/season11_kills.rpak",1,false,"",""
20,"21",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
20,"21",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
21,"22",10,"settings/itemflav/xp_boost/battlepass_season11.rpak",1,true,"",""
21,"22",0,"settings/itemflav/weapon_skin/autopistol/rare_v21_scavenger.rpak",1,false,"",""
22,"23",10,"settings/itemflav/gcard_tracker/mirage/s11bp_career_kills.rpak",1,true,"",""
22,"23",0,"settings/itemflav/gcard_tracker/lifeline/season11_wins.rpak",1,false,"",""
23,"24",10,"settings/itemflav/gcard_tracker/mirage/s11bp_career_damage_done.rpak",1,true,"",""
23,"24",0,"settings/itemflav/gcard_tracker/lifeline/season11_kills.rpak",1,false,"",""
24,"25",10,"settings/itemflav/character_skin/mirage/lgnd_v21_scavenger.rpak",1,true,"",""
24,"25",0,"settings/itemflav/gcard_tracker/loba/season11_wins.rpak",1,false,"",""
25,"26",10,"settings/itemflav/gcard_tracker/mirage/s11bp_career_wins.rpak",1,true,"",""
25,"26",0,"settings/itemflav/gcard_tracker/loba/season11_kills.rpak",1,false,"",""
26,"27",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
26,"27",0,"settings/itemflav/gcard_tracker/bloodhound/season11_wins.rpak",1,false,"",""
27,"28",10,"settings/itemflav/weapon_skin/spitfire/rare_v21_s11_bp.rpak",1,true,"",""
27,"28",0,"settings/itemflav/gcard_tracker/bloodhound/season11_kills.rpak",1,false,"",""
28,"29",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
28,"29",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
29,"30",10,"settings/itemflav/xp_boost/battlepass_season11.rpak",1,true,"",""
29,"30",0,"settings/itemflav/gcard_tracker/pathfinder/season11_wins.rpak",1,false,"",""
30,"31",10,"settings/itemflav/loadscreen/s11bp_04.rpak",1,true,"",""
30,"31",0,"settings/itemflav/weapon_charm/charm_apex_theme_v21_scavenger_mirage_helmet01.rpak",1,false,"",""
31,"32",10,"settings/itemflav/emote_icon/mirage/s11bp_epic_v21_mirage_05.rpak",1,true,"",""
31,"32",0,"settings/itemflav/gcard_tracker/pathfinder/season11_kills.rpak",1,false,"",""
32,"33",10,"settings/itemflav/character_kill_quip/mirage/s11bp_rare_01.rpak",1,true,"",""
32,"33",0,"settings/itemflav/gcard_tracker/crypto/season11_wins.rpak",1,false,"",""
33,"34",10,"settings/itemflav/gcard_frame/mirage/s11bp_epic_01.rpak",1,true,"",""
33,"34",0,"settings/itemflav/gcard_tracker/crypto/season11_kills.rpak",1,false,"",""
34,"35",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
34,"35",0,"settings/itemflav/gcard_tracker/valkyrie/season11_wins.rpak",1,false,"",""
35,"36",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
35,"36",0,"settings/itemflav/gcard_tracker/valkyrie/season11_kills.rpak",1,false,"",""
36,"37",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
36,"37",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
37,"38",10,"settings/itemflav/xp_boost/battlepass_season11.rpak",1,true,"",""
37,"38",0,"settings/itemflav/weapon_skin/wingman/rare_v21_s11_bp.rpak",1,false,"",""
38,"39",10,"settings/itemflav/emote_icon/rampart/s11bp_epic_v21_rampart_04.rpak",1,true,"",""
38,"39",0,"settings/itemflav/gcard_tracker/seer/season11_wins.rpak",1,false,"",""
39,"40",10,"settings/itemflav/gcard_frame/rampart/s11bp_epic_01.rpak",1,true,"",""
39,"40",0,"settings/itemflav/gcard_tracker/seer/season11_kills.rpak",1,false,"",""
40,"41",10,"settings/itemflav/weapon_skin/g7/rare_v21_s11_bp.rpak",1,true,"",""
41,"42",10,"settings/itemflav/character_kill_quip/rampart/s11bp_rare_01.rpak",1,true,"",""
41,"42",0,"settings/itemflav/loadscreen/s11bp_05.rpak",1,false,"",""
42,"43",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_scavenger_rampart_helmet01.rpak",1,true,"",""
42,"43",0,"settings/itemflav/gcard_tracker/wraith/season11_wins.rpak",1,false,"",""
43,"44",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
43,"44",0,"settings/itemflav/gcard_tracker/wraith/season11_kills.rpak",1,false,"",""
44,"45",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
44,"45",0,"settings/itemflav/character_skin/rampart/rare_v21_scavenger.rpak",1,false,"",""
45,"46",10,"settings/itemflav/weapon_skin/3030repeater/rare_v21_scavenger.rpak",1,true,"",""
45,"46",0,"settings/itemflav/loadscreen/s11bp_06.rpak",1,false,"",""
46,"47",10,"settings/itemflav/xp_boost/battlepass_season11.rpak",1,true,"",""
46,"47",0,"settings/itemflav/gcard_tracker/bangalore/season11_wins.rpak",1,false,"",""
47,"48",10,"settings/itemflav/gcard_tracker/gibraltar/s11bp_career_kills.rpak",1,true,"",""
47,"48",0,"settings/itemflav/gcard_tracker/bangalore/season11_kills.rpak",1,false,"",""
48,"49",10,"settings/itemflav/gcard_tracker/gibraltar/s11bp_career_damage_done.rpak",1,true,"",""
48,"49",0,"settings/itemflav/gcard_tracker/mirage/season11_wins.rpak",1,false,"",""
49,"50",10,"settings/itemflav/character_skin/gibraltar/lgnd_v21_scavenger.rpak",1,true,"",""
49,"50",0,"settings/itemflav/gcard_tracker/mirage/season11_kills.rpak",1,false,"",""
50,"51",10,"settings/itemflav/gcard_tracker/gibraltar/s11bp_career_wins.rpak",1,true,"",""
50,"51",0,"settings/itemflav/gcard_tracker/octane/season11_wins.rpak",1,false,"",""
51,"52",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
51,"52",0,"settings/itemflav/gcard_tracker/octane/season11_kills.rpak",1,false,"",""
52,"53",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
52,"53",0,"settings/itemflav/weapon_skin/alternator/rare_v21_scavenger.rpak",1,false,"",""
53,"54",10,"settings/itemflav/xp_boost/battlepass_season11.rpak",1,true,"",""
53,"54",0,"settings/itemflav/weapon_skin/dmr/rare_v21_scavenger.rpak",1,false,"",""
54,"55",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_scavenger_gibraltar_helmet01.rpak",1,true,"",""
54,"55",0,"settings/itemflav/gcard_tracker/revenant/season11_wins.rpak",1,false,"",""
55,"56",10,"settings/itemflav/musicpack/s11bp_ash.rpak",1,true,"",""
55,"56",0,"settings/itemflav/gcard_tracker/revenant/season11_kills.rpak",1,false,"",""
56,"57",10,"settings/itemflav/emote_icon/gibraltar/s11bp_epic_v21_gibraltar_03.rpak",1,true,"",""
56,"57",0,"settings/itemflav/gcard_tracker/horizon/season11_wins.rpak",1,false,"",""
57,"58",10,"settings/itemflav/gcard_frame/gibraltar/s11bp_epic_01.rpak",1,true,"",""
57,"58",0,"settings/itemflav/gcard_tracker/horizon/season11_kills.rpak",1,false,"",""
58,"59",10,"settings/itemflav/character_kill_quip/gibraltar/s11bp_rare_01.rpak",1,true,"",""
58,"59",0,"settings/itemflav/gcard_tracker/fuse/season11_wins.rpak",1,false,"",""
59,"60",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
59,"60",0,"settings/itemflav/gcard_tracker/fuse/season11_kills.rpak",1,false,"",""
60,"61",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
60,"61",0,"settings/itemflav/grx_currency/crafting.rpak",120,false,"",""
61,"62",10,"settings/itemflav/weapon_skin/r97/rare_v21_scavenger.rpak",1,true,"",""
62,"63",10,"settings/itemflav/loadscreen/s11bp_07.rpak",1,true,"",""
63,"64",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_scavenger_creature_spider01.rpak",1,true,"",""
64,"65",10,"settings/itemflav/weapon_skin/mastiff/rare_v21_scavenger.rpak",1,true,"",""
65,"66",10,"settings/itemflav/weapon_skin/kraber/rare_v21_scavenger.rpak",1,true,"",""
66,"67",10,"settings/itemflav/character_emote/rampart/epic_bollywood_dance.rpak",1,true,"",""
67,"68",10,"settings/itemflav/weapon_skin/tripletake/rare_v21_scavenger.rpak",1,true,"",""
67,"68",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
68,"69",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
69,"70",10,"settings/itemflav/xp_boost/battlepass_season11.rpak",1,true,"",""
69,"70",0,"settings/itemflav/character_kill_quip/bangalore/s11bp_rare_01.rpak",1,false,"",""
70,"71",10,"settings/itemflav/weapon_skin/devotion/rare_v21_s11_bp.rpak",1,true,"",""
71,"72",10,"settings/itemflav/gcard_frame/bangalore/s11bp_epic_01.rpak",1,true,"",""
72,"73",10,"settings/itemflav/weapon_skin/eva/rare_v21_s11_bp.rpak",1,true,"",""
73,"74",10,"settings/itemflav/character_skin/bangalore/rare_v21_scavenger.rpak",1,true,"",""
74,"75",10,"settings/itemflav/emote_icon/bangalore/s11bp_epic_v21_bangalore_03.rpak",1,true,"",""
75,"76",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
76,"77",10,"settings/itemflav/pack/cosmetic_epic.rpak",1,true,"",""
76,"77",0,"settings/itemflav/weapon_charm/charm_apex_theme_v21_scavenger_bangalore_helmet01.rpak",1,false,"",""
77,"78",10,"settings/itemflav/weapon_skin/peacekeeper/rare_v21_scavenger.rpak",1,true,"",""
77,"78",0,"settings/itemflav/emote_icon/caustic/s11bp_epic_v21_caustic_04.rpak",1,false,"",""
78,"79",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
79,"80",10,"settings/itemflav/character_skin/caustic/rare_v21_scavenger.rpak",1,true,"",""
80,"81",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_scavenger_caustic_helmet01.rpak",1,true,"",""
81,"82",10,"settings/itemflav/character_kill_quip/caustic/s11bp_rare_01.rpak",1,true,"",""
82,"83",10,"settings/itemflav/gcard_frame/caustic/s11bp_epic_01.rpak",1,true,"",""
83,"84",10,"settings/itemflav/weapon_skin/energy_ar/rare_v21_scavenger.rpak",1,true,"",""
84,"85",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
84,"85",0,"settings/itemflav/loadscreen/s11bp_08.rpak",1,false,"",""
85,"86",10,"settings/itemflav/xp_boost/battlepass_season11.rpak",1,true,"",""
85,"86",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
86,"87",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_scavenger_revenant_helmet01.rpak",1,true,"",""
87,"88",10,"settings/itemflav/gcard_frame/revenant/s11bp_epic_01.rpak",1,true,"",""
88,"89",10,"settings/itemflav/weapon_skin/flatline/rare_v21_scavenger.rpak",1,true,"",""
89,"90",10,"settings/itemflav/weapon_skin/chargerifle/rare_v21_scavenger.rpak",1,true,"",""
90,"91",10,"settings/itemflav/emote_icon/revenant/s11bp_epic_v21_revenant_04.rpak",1,true,"",""
90,"91",0,"settings/itemflav/grx_currency/premium.rpak",100,false,"",""
91,"92",10,"settings/itemflav/character_kill_quip/revenant/s11bp_rare_01.rpak",1,true,"",""
91,"92",0,"settings/itemflav/loadscreen/s11bp_09.rpak",1,false,"",""
92,"93",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
93,"94",10,"settings/itemflav/weapon_skin/sentinel/rare_v21_scavenger.rpak",1,true,"",""
93,"94",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
94,"95",10,"settings/itemflav/loadscreen/s11bp_10.rpak",1,true,"",""
95,"96",10,"settings/itemflav/skydive_emote/valkyrie/flip.rpak",1,true,"",""
96,"97",10,"settings/itemflav/weapon_skin/r301/epicp_v21_scavenger.rpak",1,true,"",""
97,"98",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
98,"99",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
99,"100",10,"settings/itemflav/weapon_skin/pdw/react_v21_scavenger.rpak",1,true,"",""
99,"100",0,"settings/itemflav/grx_currency/premium.rpak",100,false,"",""
100,"101",10,"",0,false,"",""
101,"102",10,"",0,false,"",""
102,"103",10,"",0,false,"",""
103,"104",10,"",0,false,"",""
104,"105",10,"",0,false,"",""
105,"106",10,"",0,false,"",""
106,"107",10,"",0,false,"",""
107,"108",10,"",0,false,"",""
108,"109",10,"",0,false,"",""
109,"110",10,"settings/itemflav/weapon_skin/pdw/react_v21_scavenger_rt01.rpak",1,true,"",""
109,"110",0,"settings/itemflav/gcard_badge/account/season11_bplevel.rpak",1,false,"",""
"int","string","int","asset","int","bool","string","string"
