"levelIndex","temp","xpPerLevel","reward","rewardQty","premium","notes","notes2"
12,"13",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
12,"13",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
13,"14",10,"settings/itemflav/xp_boost/battlepass_season10.rpak",1,true,"",""
13,"14",0,"settings/itemflav/weapon_skin/alternator/s10bp_rare_v21_mutate.rpak",1,false,"",""
14,"15",10,"settings/itemflav/character_kill_quip/wattson/s10bp_rare_01.rpak",1,true,"",""
14,"15",0,"settings/itemflav/gcard_tracker/rampart/s10bp_season10_wins.rpak",1,false,"",""
15,"16",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_mutate_wattson_mantis01.rpak",1,true,"",""
15,"16",0,"settings/itemflav/gcard_tracker/bloodhound/s10bp_season10_wins.rpak",1,false,"",""
16,"17",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
16,"17",0,"settings/itemflav/gcard_tracker/gibraltar/s10bp_season10_wins.rpak",1,false,"",""
17,"18",10,"settings/itemflav/gcard_frame/wattson/s10bp_epic_01.rpak",1,true,"",""
17,"18",0,"settings/itemflav/gcard_tracker/rampart/s10bp_season10_kills.rpak",1,false,"",""
18,"19",10,"settings/itemflav/emote_icon/wattson/s10bp_epic_v21_mutate.rpak",1,true,"",""
18,"19",0,"settings/itemflav/gcard_tracker/bloodhound/s10bp_season10_kills.rpak",1,false,"",""
19,"20",10,"settings/itemflav/weapon_skin/tripletake/s10bp_rare_v21_mutate.rpak",1,true,"",""
19,"20",0,"settings/itemflav/gcard_tracker/gibraltar/s10bp_season10_kills.rpak",1,false,"",""
20,"21",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
20,"21",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
21,"22",10,"settings/itemflav/xp_boost/battlepass_season10.rpak",1,true,"",""
21,"22",0,"settings/itemflav/weapon_charm/charm_apex_theme_v21_mutate_valkyrie_dragonfly01.rpak",1,false,"",""
22,"23",10,"settings/itemflav/gcard_tracker/valkyrie/s10bp_career_kills.rpak",1,true,"",""
22,"23",0,"settings/itemflav/loadscreen/s10bp_03.rpak",1,false,"",""
23,"24",10,"settings/itemflav/gcard_tracker/valkyrie/s10bp_career_damage_done.rpak",1,true,"",""
23,"24",0,"settings/itemflav/gcard_tracker/mirage/s10bp_season10_wins.rpak",1,false,"",""
24,"25",10,"settings/itemflav/character_skin/valkyrie/s10bp_lgnd_v21_mutate.rpak",1,true,"",""
24,"25",0,"settings/itemflav/gcard_tracker/revenant/s10bp_season10_wins.rpak",1,false,"",""
25,"26",10,"settings/itemflav/gcard_tracker/valkyrie/s10bp_career_wins.rpak",1,true,"",""
25,"26",0,"settings/itemflav/gcard_tracker/wraith/s10bp_season10_wins.rpak",1,false,"",""
26,"27",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
26,"27",0,"settings/itemflav/gcard_tracker/caustic/s10bp_season10_wins.rpak",1,false,"",""
27,"28",10,"settings/itemflav/weapon_skin/flatline/s10bp_rare_v21_mutate.rpak",1,true,"",""
27,"28",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
28,"29",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
28,"29",0,"settings/itemflav/weapon_skin/mozambique/s10bp_rare_v21_mutate.rpak",1,false,"",""
29,"30",10,"settings/itemflav/xp_boost/battlepass_season10.rpak",1,true,"",""
29,"30",0,"settings/itemflav/gcard_tracker/mirage/s10bp_season10_kills.rpak",1,false,"",""
30,"31",10,"settings/itemflav/loadscreen/s10bp_04.rpak",1,true,"",""
30,"31",0,"settings/itemflav/gcard_tracker/revenant/s10bp_season10_kills.rpak",1,false,"",""
31,"32",10,"settings/itemflav/gcard_frame/valkyrie/s10bp_epic_01.rpak",1,true,"",""
31,"32",0,"settings/itemflav/gcard_tracker/wraith/s10bp_season10_kills.rpak",1,false,"",""
32,"33",10,"settings/itemflav/character_kill_quip/valkyrie/s10bp_rare_01.rpak",1,true,"",""
32,"33",0,"settings/itemflav/gcard_tracker/caustic/s10bp_season10_kills.rpak",1,false,"",""
33,"34",10,"settings/itemflav/emote_icon/valkyrie/s10bp_epic_v21_mutate.rpak",1,true,"",""
33,"34",0,"settings/itemflav/gcard_tracker/horizon/s10bp_season10_wins.rpak",1,false,"",""
34,"35",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
34,"35",0,"settings/itemflav/gcard_tracker/octane/s10bp_season10_wins.rpak",1,false,"",""
35,"36",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
35,"36",0,"settings/itemflav/gcard_tracker/valkyrie/s10bp_season10_wins.rpak",1,false,"",""
36,"37",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
36,"37",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
37,"38",10,"settings/itemflav/xp_boost/battlepass_season10.rpak",1,true,"",""
37,"38",0,"settings/itemflav/weapon_skin/eva/s10bp_rare_v21_mutate.rpak",1,false,"",""
38,"39",10,"settings/itemflav/emote_icon/bloodhound/s10bp_epic_v21_mutate.rpak",1,true,"",""
38,"39",0,"settings/itemflav/gcard_tracker/horizon/s10bp_season10_kills.rpak",1,false,"",""
39,"40",10,"settings/itemflav/gcard_frame/bloodhound/s10bp_epic_01.rpak",1,true,"",""
39,"40",0,"settings/itemflav/gcard_tracker/octane/s10bp_season10_kills.rpak",1,false,"",""
40,"41",10,"settings/itemflav/weapon_skin/r301/s10bp_rare_v21_mutate.rpak",1,true,"",""
40,"41",0,"settings/itemflav/gcard_tracker/valkyrie/s10bp_season10_kills.rpak",1,false,"",""
41,"42",10,"settings/itemflav/character_kill_quip/bloodhound/s10bp_rare_01.rpak",1,true,"",""
41,"42",0,"settings/itemflav/gcard_tracker/seer/s10bp_season10_wins.rpak",1,false,"",""
42,"43",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_mutate_bloodhound_owl01.rpak",1,true,"",""
42,"43",0,"settings/itemflav/gcard_tracker/crypto/s10bp_season10_wins.rpak",1,false,"",""
43,"44",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
43,"44",0,"settings/itemflav/gcard_tracker/lifeline/s10bp_season10_wins.rpak",1,false,"",""
44,"45",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
44,"45",0,"settings/itemflav/character_skin/bloodhound/s10bp_rarep_v21_mutate.rpak",1,false,"",""
45,"46",10,"settings/itemflav/gcard_tracker/horizon/s10bp_career_kills.rpak",1,true,"",""
45,"46",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
46,"47",10,"settings/itemflav/xp_boost/battlepass_season10.rpak",1,true,"",""
46,"47",0,"settings/itemflav/gcard_tracker/seer/s10bp_season10_kills.rpak",1,false,"",""
47,"48",10,"settings/itemflav/gcard_tracker/horizon/s10bp_career_damage_done.rpak",1,true,"",""
47,"48",0,"settings/itemflav/gcard_tracker/crypto/s10bp_season10_kills.rpak",1,false,"",""
48,"49",10,"settings/itemflav/weapon_skin/dragon/s10bp_rare_v21_horizon.rpak",1,true,"",""
48,"49",0,"settings/itemflav/gcard_tracker/lifeline/s10bp_season10_kills.rpak",1,false,"",""
49,"50",10,"settings/itemflav/character_skin/horizon/s10bp_lgnd_v21_mutate.rpak",1,true,"",""
49,"50",0,"settings/itemflav/gcard_tracker/pathfinder/s10bp_season10_wins.rpak",1,false,"",""
50,"51",10,"settings/itemflav/gcard_tracker/horizon/s10bp_career_wins.rpak",1,true,"",""
50,"51",0,"settings/itemflav/gcard_tracker/wattson/s10bp_season10_wins.rpak",1,false,"",""
51,"52",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
52,"53",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
52,"53",0,"settings/itemflav/weapon_skin/autopistol/s10bp_rare_v21_mutate.rpak",1,false,"",""
53,"54",10,"settings/itemflav/xp_boost/battlepass_season10.rpak",1,true,"",""
53,"54",0,"settings/itemflav/loadscreen/s10bp_05.rpak",1,false,"",""
54,"55",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_mutate_horizon_beetle01.rpak",1,true,"",""
54,"55",0,"settings/itemflav/gcard_tracker/pathfinder/s10bp_season10_kills.rpak",1,false,"",""
55,"56",10,"settings/itemflav/musicpack/s10bp_seer.rpak",1,true,"",""
55,"56",0,"settings/itemflav/gcard_tracker/wattson/s10bp_season10_kills.rpak",1,false,"",""
56,"57",10,"settings/itemflav/emote_icon/horizon/s10bp_epic_v21_mutate.rpak",1,true,"",""
57,"58",10,"settings/itemflav/gcard_frame/horizon/s10bp_epic_01.rpak",1,true,"",""
58,"59",10,"settings/itemflav/character_kill_quip/horizon/s10bp_rare_01.rpak",1,true,"",""
59,"60",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
59,"60",0,"settings/itemflav/grx_currency/premium.rpak",100,false,"",""
60,"61",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
60,"61",0,"settings/itemflav/grx_currency/crafting.rpak",120,false,"",""
61,"62",10,"settings/itemflav/xp_boost/battlepass_season10.rpak",1,true,"",""
61,"62",0,"settings/itemflav/weapon_skin/peacekeeper/s10bp_rare_v21_mutate.rpak",1,false,"",""
62,"63",10,"settings/itemflav/loadscreen/s10bp_06.rpak",1,true,"",""
62,"63",0,"settings/itemflav/loadscreen/s10bp_07.rpak",1,false,"",""
63,"64",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_mutate_gibraltar_wasp01.rpak",1,true,"",""
64,"65",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
65,"66",10,"settings/itemflav/emote_icon/gibraltar/s10bp_epic_v21_mutate.rpak",1,true,"",""
66,"67",10,"settings/itemflav/gcard_frame/gibraltar/s10bp_epic_01.rpak",1,true,"",""
67,"68",10,"settings/itemflav/character_kill_quip/gibraltar/s10bp_rare_01.rpak",1,true,"",""
68,"69",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
68,"69",0,"settings/itemflav/weapon_skin/g7/s10bp_rare_v21_mutate.rpak",1,false,"",""
69,"70",10,"settings/itemflav/xp_boost/battlepass_season10.rpak",1,true,"",""
69,"70",0,"settings/itemflav/weapon_skin/dmr/s10bp_rare_v21_mutate.rpak",1,false,"",""
70,"71",10,"settings/itemflav/character_kill_quip/lifeline/s10bp_rare_01.rpak",1,true,"",""
71,"72",10,"settings/itemflav/gcard_frame/lifeline/s10bp_epic_01.rpak",1,true,"",""
71,"72",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
72,"73",10,"settings/itemflav/emote_icon/lifeline/s10bp_epic_v21_mutate.rpak",1,true,"",""
73,"74",10,"settings/itemflav/character_skin/lifeline/s10bp_rarep_v21_mutate.rpak",1,true,"",""
74,"75",10,"settings/itemflav/weapon_skin/spitfire/s10bp_rare_v21_mutate.rpak",1,true,"",""
75,"76",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
76,"77",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
76,"77",0,"settings/itemflav/weapon_charm/charm_apex_theme_v21_mutate_lifeline_lizard01.rpak",1,false,"",""
77,"78",10,"settings/itemflav/emote_icon/pathfinder/s10bp_epic_v21_mutate.rpak",1,true,"",""
77,"78",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
78,"79",10,"settings/itemflav/gcard_frame/pathfinder/s10bp_epic_01.rpak",1,true,"",""
79,"80",10,"settings/itemflav/character_skin/pathfinder/s10bp_rarep_v21_mutate.rpak",1,true,"",""
80,"81",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_mutate_pathfinder_peacock01.rpak",1,true,"",""
81,"82",10,"settings/itemflav/character_kill_quip/pathfinder/s10bp_rare_01.rpak",1,true,"",""
82,"83",10,"settings/itemflav/weapon_skin/r97/s10bp_rare_v21_mutate.rpak",1,true,"",""
83,"84",10,"settings/itemflav/weapon_skin/energy_ar/s10bp_rare_v21_mutate.rpak",1,true,"",""
84,"85",10,"settings/itemflav/loadscreen/s10bp_08.rpak",1,true,"",""
84,"85",0,"settings/itemflav/weapon_skin/lstar/s10bp_rare_v21_mutate.rpak",1,false,"",""
85,"86",10,"settings/itemflav/weapon_skin/chargerifle/s10bp_rare_v21_mutate.rpak",1,true,"",""
85,"86",0,"settings/itemflav/weapon_skin/mastiff/s10bp_rare_v21_mutate.rpak",1,false,"",""
86,"87",10,"settings/itemflav/loadscreen/s10bp_09.rpak",1,true,"",""
87,"88",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_mutate_prop_cocoon01.rpak",1,true,"",""
88,"89",10,"settings/itemflav/weapon_skin/wingman/s10bp_rare_v21_mutate.rpak",1,true,"",""
89,"90",10,"settings/itemflav/weapon_skin/devotion/s10bp_rare_v21_mutate.rpak",1,true,"",""
90,"91",10,"settings/itemflav/character_emote/octane/s10bp_epic_headspin.rpak",1,true,"",""
91,"92",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
92,"93",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
92,"93",0,"settings/itemflav/weapon_skin/pdw/s10bp_rare_v21_mutate.rpak",1,false,"",""
93,"94",10,"settings/itemflav/weapon_skin/sentinel/s10bp_rare_v21_mutate.rpak",1,true,"",""
93,"94",0,"settings/itemflav/emote_icon/mutate/s10bp_epic_v21_mutate.rpak",1,false,"",""
94,"95",10,"settings/itemflav/loadscreen/s10bp_10.rpak",1,true,"",""
95,"96",10,"settings/itemflav/skydive_emote/seer/moth.rpak",1,true,"",""
96,"97",10,"settings/itemflav/weapon_skin/hemlok/s10bp_epicp_v21_mutate.rpak",1,true,"",""
97,"98",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
98,"99",10,"settings/itemflav/pack/cosmetic_epic.rpak",1,true,"",""
99,"100",10,"settings/itemflav/weapon_skin/volt/s10bp_react_v21_evolution.rpak",1,true,"",""
99,"100",0,"settings/itemflav/grx_currency/premium.rpak",100,false,"",""
100,"101",10,"",0,false,"",""
101,"102",10,"",0,false,"",""
102,"103",10,"",0,false,"",""
103,"104",10,"",0,false,"",""
104,"105",10,"",0,false,"",""
105,"106",10,"",0,false,"",""
106,"107",10,"",0,false,"",""
107,"108",10,"",0,false,"",""
108,"109",10,"",0,false,"",""
109,"110",10,"settings/itemflav/weapon_skin/volt/s10bp_react_v21_evolution_rt01.rpak",1,true,"",""
109,"110",0,"settings/itemflav/gcard_badge/account/season10_bplevel.rpak",1,false,"",""
"int","string","int","asset","int","bool","string","string"
