"levelIndex","xpPerLevel","reward","rewardQty","premium","notes"
25,29500,"settings/itemflav/weapon_skin/mastiff/s06bp_rare_01.rpak",1,true,""
25,0,"settings/itemflav/gcard_tracker/loba/season06_wins.rpak",1,false,""
26,29500,"settings/itemflav/weapon_charm/charm_apex_theme_v20_boosted_ordnance_plasticexplosive01.rpak",1,true,""
26,0,"settings/itemflav/gcard_tracker/octane/season06_kills.rpak",1,false,""
27,29500,"settings/itemflav/gcard_frame/bangalore/s06bp_epic_01.rpak",1,true,""
27,0,"settings/itemflav/gcard_tracker/wattson/season06_wins.rpak",1,false,""
28,29500,"settings/itemflav/grx_currency/premium.rpak",100,true,""
28,0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,""
29,29500,"settings/itemflav/xp_boost/battlepass_season06.rpak",1,true,""
29,0,"settings/itemflav/gcard_tracker/bangalore/season06_kills.rpak",1,false,""
30,29500,"settings/itemflav/loadscreen/s06bp_02.rpak",1,true,""
30,0,"settings/itemflav/gcard_tracker/crypto/season06_wins.rpak",1,false,""
31,29500,"settings/itemflav/weapon_skin/mozambique/s06bp_rare_01.rpak",1,true,""
31,0,"settings/itemflav/gcard_tracker/wraith/season06_kills.rpak",1,false,""
32,29500,"settings/itemflav/grx_currency/crafting.rpak",120,true,""
32,0,"settings/itemflav/gcard_tracker/gibraltar/season06_wins.rpak",1,false,""
33,29500,"settings/itemflav/skydive_emote/bangalore/rocketskiing.rpak",1,true,""
33,0,"settings/itemflav/gcard_tracker/pathfinder/season06_kills.rpak",1,false,""
34,29500,"settings/itemflav/weapon_skin/eva/s06bp_rare_01.rpak",1,true,""
35,29500,"settings/itemflav/gcard_frame/caustic/s06bp_epic_01.rpak",1,true,""
36,29500,"settings/itemflav/grx_currency/premium.rpak",100,true,""
37,29500,"settings/itemflav/xp_boost/battlepass_season06.rpak",1,true,""
38,29500,"settings/itemflav/character_kill_quip/octane/s06bp_rare_01.rpak",1,true,""
39,29500,"settings/itemflav/weapon_skin/flatline/s06bp_rare_01.rpak",1,true,""
40,29500,"settings/itemflav/character_kill_quip/pathfinder/s06bp_rare_01.rpak",1,true,""
41,29500,"settings/itemflav/weapon_charm/charm_apex_theme_v20_boosted_hotrod_customrim01.rpak",1,true,""
42,29500,"settings/itemflav/character_kill_quip/gibraltar/s06bp_rare_01.rpak",1,true,""
43,29500,"settings/itemflav/grx_currency/crafting.rpak",120,true,""
44,29500,"settings/itemflav/skydive_emote/wraith/powerup.rpak",1,true,""
44,0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,""
45,29500,"settings/itemflav/xp_boost/battlepass_season06.rpak",1,true,""
46,29500,"settings/itemflav/loadscreen/s06bp_03.rpak",1,true,""
47,29500,"settings/itemflav/weapon_skin/alternator/s06bp_rare_01.rpak",1,true,""
48,29500,"settings/itemflav/grx_currency/crafting.rpak",120,true,""
49,29500,"settings/itemflav/character_skin/bloodhound/s06bp_legendary_01.rpak",1,true,""
50,29500,"settings/itemflav/weapon_skin/semipistol/s06bp_rare_01.rpak",1,true,""
51,29500,"settings/itemflav/gcard_frame/octane/s06bp_epic_01.rpak",1,true,""
52,29500,"settings/itemflav/grx_currency/premium.rpak",100,true,""
52,0,"settings/itemflav/character_skin/rampart/s06bp_rare_01.rpak",1,false,""
53,29500,"settings/itemflav/xp_boost/battlepass_season06.rpak",1,true,""
54,29500,"settings/itemflav/weapon_skin/spitfire/s06bp_rare_01.rpak",1,true,""
55,29500,"settings/itemflav/loadscreen/s06bp_04.rpak",1,true,""
56,29500,"settings/itemflav/weapon_skin/devotion/s06bp_rare_01.rpak",1,true,""
57,29500,"settings/itemflav/weapon_skin/r301/s06bp_rare_01.rpak",1,true,""
58,29500,"settings/itemflav/skydive_emote/rampart/booster.rpak",1,true,""
59,29500,"settings/itemflav/weapon_skin/hemlok/s06bp_rare_01.rpak",1,true,""
60,29500,"settings/itemflav/gcard_frame/bloodhound/s06bp_epic_01.rpak",1,true,""
61,29500,"settings/itemflav/xp_boost/battlepass_season06.rpak",1,true,""
62,29500,"settings/itemflav/weapon_skin/chargerifle/s06bp_rare_01.rpak",1,true,""
63,29500,"settings/itemflav/grx_currency/crafting.rpak",120,true,""
64,29500,"settings/itemflav/weapon_skin/tripletake/s06bp_rare_01.rpak",1,true,""
65,29500,"settings/itemflav/weapon_charm/charm_apex_theme_v20_boosted_hotrod_hoodornament01.rpak",1,true,""
66,29500,"settings/itemflav/character_kill_quip/rampart/s06bp_rare_01.rpak",1,true,""
67,29500,"settings/itemflav/gcard_frame/lifeline/s06bp_epic_01.rpak",1,true,""
68,29500,"settings/itemflav/grx_currency/premium.rpak",100,true,""
69,29500,"settings/itemflav/xp_boost/battlepass_season06.rpak",1,true,""
70,29500,"settings/itemflav/emote_icon/bloodhound/s06bp_epic_01.rpak",1,true,""
71,29500,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,""
72,29500,"settings/itemflav/character_kill_quip/lifeline/s06bp_rare_01.rpak",1,true,""
73,29500,"settings/itemflav/loadscreen/s06bp_05.rpak",1,true,""
74,29500,"settings/itemflav/weapon_skin/sentinel/s06bp_rare_01.rpak",1,true,""
75,29500,"settings/itemflav/weapon_charm/charm_apex_theme_v20_boosted_prop_heistbag01.rpak",1,true,""
76,29500,"settings/itemflav/gcard_frame/loba/s06bp_epic_01.rpak",1,true,""
77,29500,"settings/itemflav/emote_icon/wraith/s06bp_epic_01.rpak",1,true,""
78,29500,"settings/itemflav/weapon_skin/pdw/s06bp_rare_01.rpak",1,true,""
79,29500,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,""
80,29500,"settings/itemflav/grx_currency/crafting.rpak",120,true,""
81,29500,"settings/itemflav/weapon_skin/kraber/s06bp_rare_01.rpak",1,true,""
82,29500,"settings/itemflav/skydive_emote/revenant/totem.rpak",1,true,""
83,29500,"settings/itemflav/gcard_frame/rampart/s06bp_epic_01.rpak",1,true,""
84,29500,"settings/itemflav/grx_currency/premium.rpak",100,true,""
85,29500,"settings/itemflav/emote_icon/mirage/s06bp_epic_01.rpak",1,true,""
86,29500,"settings/itemflav/weapon_skin/peacekeeper/s06bp_rare_01.rpak",1,true,""
87,29500,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,""
88,29500,"settings/itemflav/grx_currency/crafting.rpak",120,true,""
89,29500,"settings/itemflav/weapon_skin/wingman/s06bp_rare_01.rpak",1,true,""
90,29500,"settings/itemflav/musicpack/s06bp_rampart.rpak",1,true,""
91,29500,"settings/itemflav/skydive_emote/caustic/chemtrails.rpak",1,true,""
92,29500,"settings/itemflav/grx_currency/premium.rpak",100,true,""
93,29500,"settings/itemflav/emote_icon/loba/s06bp_epic_01.rpak",1,true,""
94,29500,"settings/itemflav/grx_currency/crafting.rpak",120,true,""
95,29500,"settings/itemflav/grx_currency/premium.rpak",100,true,""
96,29500,"settings/itemflav/pack/cosmetic_epic.rpak",1,true,""
97,29500,"settings/itemflav/grx_currency/premium.rpak",100,true,""
97,0,"settings/itemflav/weapon_skin/volt/s06bp_rare_01.rpak",1,false,""
98,29500,"settings/itemflav/weapon_skin/autopistol/s06bp_epic_01.rpak",1,true,""
98,0,"settings/itemflav/weapon_skin/autopistol/s06bp_rare_01.rpak",1,false,""
99,29500,"settings/itemflav/weapon_skin/g7/s06bp_legendary_01.rpak",1,true,""
99,0,"settings/itemflav/weapon_skin/g7/s06bp_rare_01.rpak",1,false,""
100,29500,"",0,false,""
101,29500,"",0,false,""
102,29500,"",0,false,""
103,29500,"",0,false,""
104,29500,"",0,false,""
105,29500,"",0,false,""
106,29500,"",0,false,""
107,29500,"",0,false,""
108,29500,"",0,false,""
109,29500,"settings/itemflav/weapon_skin/g7/s06bp_legendary_02.rpak",1,true,""
109,0,"settings/itemflav/gcard_badge/account/season06_bplevel.rpak",1,false,""
"int","int","asset","int","bool","string"
