"levelIndex","temp","xpPerLevel","reward","rewardQty","premium","notes","notes2"
19,"20",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
19,"20",0,"settings/itemflav/gcard_tracker/lifeline/season09_wins.rpak",1,false,"",""
20,"21",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
20,"21",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
21,"22",10,"settings/itemflav/xp_boost/battlepass_season09.rpak",1,true,"",""
21,"22",0,"settings/itemflav/gcard_tracker/bloodhound/season09_kills.rpak",1,false,"",""
22,"23",10,"settings/itemflav/weapon_skin/g7/s09bp_rare_01.rpak",1,true,"",""
22,"23",0,"settings/itemflav/gcard_tracker/rampart/season09_kills.rpak",1,false,"",""
23,"24",10,"settings/itemflav/character_kill_quip/gibraltar/s09bp_rare_01.rpak",1,true,"",""
23,"24",0,"settings/itemflav/gcard_tracker/loba/season09_kills.rpak",1,false,"",""
24,"25",10,"settings/itemflav/character_skin/rampart/s09bp_legendary_01.rpak",1,true,"",""
24,"25",0,"settings/itemflav/weapon_skin/wingman/s09bp_rare_01.rpak",1,false,"",""
25,"26",10,"settings/itemflav/weapon_skin/r97/s09bp_rare_01.rpak",1,true,"",""
25,"26",0,"settings/itemflav/gcard_tracker/bloodhound/season09_wins.rpak",1,false,"",""
26,"27",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_jpnlegacy_prop_chochinlantern01.rpak",1,true,"",""
26,"27",0,"settings/itemflav/gcard_tracker/rampart/season09_wins.rpak",1,false,"",""
27,"28",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
27,"28",0,"settings/itemflav/gcard_tracker/loba/season09_wins.rpak",1,false,"",""
28,"29",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
28,"29",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
29,"30",10,"settings/itemflav/xp_boost/battlepass_season09.rpak",1,true,"",""
29,"30",0,"settings/itemflav/gcard_tracker/horizon/season09_kills.rpak",1,false,"",""
30,"31",10,"settings/itemflav/character_kill_quip/mirage/s09bp_rare_01.rpak",1,true,"",""
30,"31",0,"settings/itemflav/gcard_tracker/pathfinder/season09_kills.rpak",1,false,"",""
31,"32",10,"settings/itemflav/loadscreen/s09bp_03.rpak",1,true,"",""
31,"32",0,"settings/itemflav/gcard_tracker/crypto/season09_kills.rpak",1,false,"",""
32,"33",10,"settings/itemflav/gcard_frame/octane/s09bp_epic_01.rpak",1,true,"",""
32,"33",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
33,"34",10,"settings/itemflav/weapon_skin/kraber/s09bp_rare_01.rpak",1,true,"",""
33,"34",0,"settings/itemflav/gcard_tracker/horizon/season09_wins.rpak",1,false,"",""
34,"35",10,"settings/itemflav/gcard_frame/rampart/s09bp_epic_01.rpak",1,true,"",""
34,"35",0,"settings/itemflav/gcard_tracker/pathfinder/season09_wins.rpak",1,false,"",""
35,"36",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
35,"36",0,"settings/itemflav/gcard_tracker/crypto/season09_wins.rpak",1,false,"",""
36,"37",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
36,"37",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
37,"38",10,"settings/itemflav/xp_boost/battlepass_season09.rpak",1,true,"",""
37,"38",0,"settings/itemflav/gcard_tracker/revenant/season09_kills.rpak",1,false,"",""
38,"39",10,"settings/itemflav/character_kill_quip/wraith/s09bp_rare_01.rpak",1,true,"",""
38,"39",0,"settings/itemflav/gcard_tracker/gibraltar/season09_kills.rpak",1,false,"",""
39,"40",10,"settings/itemflav/pack/cosmetic_epic.rpak",1,true,"",""
39,"40",0,"settings/itemflav/gcard_tracker/valkyrie/season09_kills.rpak",1,false,"",""
40,"41",10,"settings/itemflav/character_kill_quip/pathfinder/s09bp_rare_01.rpak",1,true,"",""
40,"41",0,"settings/itemflav/weapon_skin/eva/s09bp_rare_01.rpak",1,false,"",""
41,"42",10,"settings/itemflav/weapon_skin/energy_ar/s09bp_rare_01.rpak",1,true,"",""
41,"42",0,"settings/itemflav/gcard_tracker/revenant/season09_wins.rpak",1,false,"",""
42,"43",10,"settings/itemflav/gcard_frame/bangalore/s09bp_epic_01.rpak",1,true,"",""
42,"43",0,"settings/itemflav/gcard_tracker/gibraltar/season09_wins.rpak",1,false,"",""
43,"44",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
43,"44",0,"settings/itemflav/gcard_tracker/valkyrie/season09_wins.rpak",1,false,"",""
44,"45",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
44,"45",0,"settings/itemflav/loadscreen/s09bp_04.rpak",1,false,"",""
45,"46",10,"settings/itemflav/xp_boost/battlepass_season09.rpak",1,true,"",""
45,"46",0,"settings/itemflav/gcard_tracker/wraith/season09_kills.rpak",1,false,"",""
46,"47",10,"settings/itemflav/loadscreen/s09bp_05.rpak",1,true,"",""
46,"47",0,"settings/itemflav/gcard_tracker/octane/season09_kills.rpak",1,false,"",""
47,"48",10,"settings/itemflav/emote_icon/fuse/s09bp_epic_01.rpak",1,true,"",""
48,"49",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_jpnlegacy_kawaii_prowler01.rpak",1,true,"",""
48,"49",0,"settings/itemflav/weapon_skin/semipistol/s09bp_rare_01.rpak",1,false,"",""
49,"50",10,"settings/itemflav/character_skin/wraith/s09bp_legendary_01.rpak",1,true,"",""
49,"50",0,"settings/itemflav/gcard_tracker/wraith/season09_wins.rpak",1,false,"",""
50,"51",10,"settings/itemflav/character_kill_quip/crypto/s09bp_rare_01.rpak",1,true,"",""
50,"51",0,"settings/itemflav/gcard_tracker/octane/season09_wins.rpak",1,false,"",""
51,"52",10,"settings/itemflav/skydive_emote/octane/bodyboard.rpak",1,true,"",""
52,"53",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
52,"53",0,"settings/itemflav/character_skin/valkyrie/s09bp_rare_01.rpak",1,false,"",""
53,"54",10,"settings/itemflav/xp_boost/battlepass_season09.rpak",1,true,"",""
54,"55",10,"settings/itemflav/weapon_skin/devotion/s09bp_rare_01.rpak",1,true,"",""
55,"56",10,"settings/itemflav/loadscreen/s09bp_06.rpak",1,true,"",""
56,"57",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
56,"57",0,"settings/itemflav/weapon_skin/volt/s09bp_rare_01.rpak",1,false,"",""
57,"58",10,"settings/itemflav/character_kill_quip/revenant/s09bp_rare_01.rpak",1,true,"",""
58,"59",10,"settings/itemflav/gcard_frame/bloodhound/s09bp_epic_01.rpak",1,true,"",""
59,"60",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
60,"61",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
60,"61",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
61,"62",10,"settings/itemflav/xp_boost/battlepass_season09.rpak",1,true,"",""
61,"62",0,"settings/itemflav/loadscreen/s09bp_07.rpak",1,false,"",""
62,"63",10,"settings/itemflav/character_kill_quip/lifeline/s09bp_rare_01.rpak",1,true,"",""
63,"64",10,"settings/itemflav/gcard_frame/mirage/s09bp_epic_01.rpak",1,true,"",""
64,"65",10,"settings/itemflav/weapon_skin/r301/s09bp_rare_01.rpak",1,true,"",""
64,"65",0,"settings/itemflav/weapon_skin/sentinel/s09bp_rare_01.rpak",1,false,"",""
65,"66",10,"settings/itemflav/musicpack/s09bp_valkyrie.rpak",1,true,"",""
66,"67",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_jpnlegacy_blisk_daruma01.rpak",1,true,"",""
67,"68",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
68,"69",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
68,"69",0,"settings/itemflav/grx_currency/premium.rpak",100,false,"",""
69,"70",10,"settings/itemflav/xp_boost/battlepass_season09.rpak",1,true,"",""
70,"71",10,"settings/itemflav/weapon_skin/lstar/s09bp_rare_01.rpak",1,true,"",""
71,"72",10,"settings/itemflav/character_kill_quip/rampart/s09bp_rare_01.rpak",1,true,"",""
72,"73",10,"settings/itemflav/skydive_emote/caustic/tanksurf.rpak",1,true,"",""
72,"73",0,"settings/itemflav/weapon_skin/mastiff/s09bp_rare_01.rpak",1,false,"",""
73,"74",10,"settings/itemflav/gcard_frame/wraith/s09bp_epic_01.rpak",1,true,"",""
74,"75",10,"settings/itemflav/weapon_skin/spitfire/s09bp_rare_01.rpak",1,true,"",""
75,"76",10,"settings/itemflav/loadscreen/s09bp_08.rpak",1,true,"",""
76,"77",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
76,"77",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
77,"78",10,"settings/itemflav/character_kill_quip/horizon/s09bp_rare_01.rpak",1,true,"",""
78,"79",10,"settings/itemflav/weapon_skin/tripletake/s09bp_rare_01.rpak",1,true,"",""
79,"80",10,"settings/itemflav/gcard_frame/valkyrie/s09bp_epic_01.rpak",1,true,"",""
80,"81",10,"settings/itemflav/weapon_skin/hemlok/s09bp_rare_01.rpak",1,true,"",""
80,"81",0,"settings/itemflav/weapon_skin/autopistol/s09bp_rare_01.rpak",1,false,"",""
81,"82",10,"settings/itemflav/character_kill_quip/bangalore/s09bp_rare_01.rpak",1,true,"",""
82,"83",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_jpnlegacy_manekineko_statue01.rpak",1,true,"",""
83,"84",10,"settings/itemflav/character_kill_quip/fuse/s09bp_rare_01.rpak",1,true,"",""
84,"85",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
84,"85",0,"settings/itemflav/weapon_skin/3030repeater/s09bp_rare_01.rpak",1,false,"",""
85,"86",10,"settings/itemflav/weapon_skin/chargerifle/s09bp_rare_01.rpak",1,true,"",""
85,"86",0,"settings/itemflav/loadscreen/s09bp_09.rpak",1,false,"",""
86,"87",10,"settings/itemflav/character_kill_quip/octane/s09bp_rare_01.rpak",1,true,"",""
87,"88",10,"settings/itemflav/emote_icon/crypto/s09bp_epic_01.rpak",1,true,"",""
88,"89",10,"settings/itemflav/gcard_frame/pathfinder/s09bp_epic_01.rpak",1,true,"",""
89,"90",10,"settings/itemflav/weapon_charm/charm_apex_theme_v21_jpnlegacy_animal_tanuki01.rpak",1,true,"",""
90,"91",10,"settings/itemflav/character_kill_quip/loba/s09bp_rare_01.rpak",1,true,"",""
91,"92",10,"settings/itemflav/skydive_emote/valkyrie/rockets.rpak",1,true,"",""
92,"93",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
92,"93",0,"settings/itemflav/weapon_skin/peacekeeper/s09bp_rare_01.rpak",1,false,"",""
93,"94",10,"settings/itemflav/character_kill_quip/caustic/s09bp_rare_01.rpak",1,true,"",""
93,"94",0,"settings/itemflav/loadscreen/s09bp_10.rpak",1,false,"",""
94,"95",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
95,"96",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
96,"97",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
97,"98",10,"settings/itemflav/pack/cosmetic_epic.rpak",1,true,"",""
98,"99",10,"settings/itemflav/weapon_skin/flatline/s09bp_epic_01.rpak",1,true,"",""
99,"100",10,"settings/itemflav/weapon_skin/devotion/s09bp_legendary_01.rpak",1,true,"",""
99,"100",0,"settings/itemflav/grx_currency/premium.rpak",100,false,"",""
100,"101",10,"",0,false,"",""
101,"102",10,"",0,false,"",""
102,"103",10,"",0,false,"",""
103,"104",10,"",0,false,"",""
104,"105",10,"",0,false,"",""
105,"106",10,"",0,false,"",""
106,"107",10,"",0,false,"",""
107,"108",10,"",0,false,"",""
108,"109",10,"",0,false,"",""
109,"110",10,"settings/itemflav/weapon_skin/devotion/s09bp_legendary_02.rpak",1,true,"",""
109,"110",0,"settings/itemflav/gcard_badge/account/season09_bplevel.rpak",1,false,"",""
"int","string","int","asset","int","bool","string","string"
