"levelIndex","temp","xpPerLevel","reward","rewardQty","premium","notes","notes2"
71,"72",10,"settings/itemflav/gcard_frame/bangalore/epic_v22_huntersafari01.rpak",1,true,"",""
71,"72",0,"settings/itemflav/gcard_tracker/revenant/season14_huntersafari_kills.rpak",1,false,"",""
72,"73",10,"settings/itemflav/weapon_charm/charm_apex_theme_v22_huntersafari_huntersafari05.rpak",1,true,"",""
72,"73",0,"settings/itemflav/weapon_skin/spitfire/rare_v22_huntersafari.rpak",1,false,"",""
73,"74",10,"settings/itemflav/character_kill_quip/bangalore/s14bp_rare_01.rpak",1,true,"",""
73,"74",0,"settings/itemflav/gcard_tracker/bangalore/season14_huntersafari_kills.rpak",1,false,"",""
74,"75",10,"settings/itemflav/emote_icon/bangalore_huntersafari/epic_v22_bangalore_huntersafari_01.rpak",1,true,"",""
74,"75",0,"settings/itemflav/gcard_tracker/bloodhound/season14_huntersafari_kills.rpak",1,false,"",""
75,"76",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
76,"77",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
77,"78",10,"settings/itemflav/loadscreen/s14bp_huntersafari_06.rpak",1,true,"",""
77,"78",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
78,"79",10,"settings/itemflav/gcard_frame/horizon/epic_v22_huntersafari01.rpak",1,true,"",""
79,"80",10,"settings/itemflav/weapon_charm/charm_apex_theme_v22_huntersafari_huntersafari06.rpak",1,true,"",""
79,"80",0,"settings/itemflav/gcard_tracker/mirage/season14_huntersafari_kills.rpak",1,false,"",""
80,"81",10,"settings/itemflav/character_kill_quip/horizon/s14bp_rare_01.rpak",1,true,"",""
80,"81",0,"settings/itemflav/gcard_tracker/horizon/season14_huntersafari_kills.rpak",1,false,"",""
81,"82",10,"settings/itemflav/weapon_skin/alternator/rare_v22_huntersafari.rpak",1,true,"",""
81,"82",0,"settings/itemflav/gcard_tracker/loba/season14_huntersafari_kills.rpak",1,false,"",""
82,"83",10,"settings/itemflav/weapon_skin/pdw/rare_v22_huntersafari.rpak",1,true,"",""
82,"83",0,"settings/itemflav/gcard_tracker/ash/season14_huntersafari_kills.rpak",1,false,"",""
83,"84",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
84,"85",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
85,"86",10,"settings/itemflav/emote_icon/ash_huntersafari/epic_v22_ash_huntersafari_01.rpak",1,true,"",""
85,"86",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
86,"87",10,"settings/itemflav/character_kill_quip/gibraltar/s14bp_rare_01.rpak",1,true,"",""
87,"88",10,"settings/itemflav/weapon_skin/alternator/epicp_v22_huntersafari.rpak",1,true,"",""
87,"88",0,"settings/itemflav/gcard_tracker/pathfinder/season14_huntersafari_kills.rpak",1,false,"",""
88,"89",10,"settings/itemflav/loadscreen/s14bp_huntersafari_07.rpak",1,true,"",""
88,"89",0,"settings/itemflav/gcard_tracker/seer/season14_huntersafari_kills.rpak",1,false,"",""
89,"90",10,"settings/itemflav/skydive_emote/revenant/epic_v22_huntersafari_backflip.rpak",1,true,"",""
89,"90",0,"settings/itemflav/gcard_tracker/newcastle/season14_huntersafari_kills.rpak",1,false,"",""
90,"91",10,"settings/itemflav/weapon_charm/charm_apex_theme_v22_huntersafari_huntersafari07.rpak",1,true,"",""
90,"91",0,"settings/itemflav/gcard_tracker/valkyrie/season14_huntersafari_kills.rpak",1,false,"",""
91,"92",10,"settings/itemflav/gcard_frame/valkyrie/epic_v22_huntersafari01.rpak",1,true,"",""
92,"93",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
93,"94",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
94,"95",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
94,"95",0,"settings/itemflav/gcard_tracker/gibraltar/season14_huntersafari_kills.rpak",1,false,"",""
95,"96",10,"settings/itemflav/weapon_skin/energy_ar/rare_v22_huntersafari.rpak",1,true,"",""
95,"96",0,"settings/itemflav/gcard_tracker/madmaggie/season14_huntersafari_kills.rpak",1,false,"",""
96,"97",10,"settings/itemflav/gcard_frame/rampart/epic_v22_huntersafari01.rpak",1,true,"",""
96,"97",0,"settings/itemflav/gcard_tracker/fuse/season14_huntersafari_kills.rpak",1,false,"",""
97,"98",10,"settings/itemflav/pack/cosmetic_epic.rpak",1,true,"",""
97,"98",0,"settings/itemflav/loadscreen/s14bp_huntersafari_03.rpak",1,false,"",""
98,"99",10,"settings/itemflav/emote_icon/mirage_huntersafari/epic_v22_mirage_huntersafari_01.rpak",1,true,"",""
99,"100",10,"settings/itemflav/weapon_skin/tripletake/react_v22_huntersafari.rpak",1,true,"",""
99,"100",0,"settings/itemflav/grx_currency/premium.rpak",100,false,"",""
100,"101",10,"",0,false,"",""
101,"102",10,"",0,false,"",""
102,"103",10,"",0,false,"",""
103,"104",10,"",0,false,"",""
104,"105",10,"",0,false,"",""
105,"106",10,"",0,false,"",""
106,"107",10,"",0,false,"",""
107,"108",10,"",0,false,"",""
108,"109",10,"",0,false,"",""
109,"110",10,"settings/itemflav/weapon_skin/tripletake/react_v22_huntersafari_rt01.rpak",1,true,"",""
109,"110",0,"settings/itemflav/gcard_badge/account/season14_bplevel.rpak",1,false,"",""
"int","string","int","asset","int","bool","string","string"
